# x_m, y_m, w_tr_right_m, w_tr_left_m
-31.384662034302075, -17.277713986378867, 10.0, 10.0
-31.55523960525332, -17.819143675860108, 10.0, 10.0
-31.608798353692347, -18.384275763808603, 10.0, 10.0
-31.48740572363189, -18.938808581349992, 10.0, 10.0
-31.202634421706286, -19.42987692889744, 10.0, 10.0
-30.781632510639113, -19.810665856311523, 10.0, 10.0
-30.2645353067741, -20.044873665998495, 10.0, 10.0
-29.700639165571904, -20.11017265757303, 10.0, 10.0
-29.143701919045174, -20.00033769139828, 10.0, 10.0
-28.646817987873135, -19.725839648952793, 10.0, 10.0
-28.255097208863955, -19.31498974003735, 10.0, 10.0
-27.93235126104533, -18.8480016571808, 10.0, 10.0
-27.646724302247378, -18.3574305035535, 10.0, 10.0
-27.380486470323184, -17.856072115555772, 10.0, 10.0
-27.124548792852863, -17.34937820241443, 10.0, 10.0
-26.874250057390032, -16.83987515101131, 10.0, 10.0
-26.62714470010875, -16.328815703621597, 10.0, 10.0
-26.381911415834498, -15.816855302176874, 10.0, 10.0
-26.137813849668227, -15.304352429448256, 10.0, 10.0
-25.894428765964474, -14.791510819012927, 10.0, 10.0
-25.651505478831663, -14.278450303155422, 10.0, 10.0
-25.4088911502823, -13.765243615800394, 10.0, 10.0
-25.166489991908954, -13.251936208117002, 10.0, 10.0
-24.9240888335356, -12.738628800433611, 10.0, 10.0
-24.681687675162255, -12.225321392750226, 10.0, 10.0
-24.4392865167889, -11.712013985066836, 10.0, 10.0
-24.196885358415553, -11.198706577383446, 10.0, 10.0
-23.954484200042202, -10.68539916970006, 10.0, 10.0
-23.712083041668855, -10.172091762016663, 10.0, 10.0
-23.469681883295507, -9.658784354333278, 10.0, 10.0
-23.227280724922156, -9.145476946649893, 10.0, 10.0
-22.98487956654881, -8.632169538966503, 10.0, 10.0
-22.742478408175458, -8.118862131283112, 10.0, 10.0
-22.50007724980211, -7.605554723599721, 10.0, 10.0
-22.257676091428763, -7.092247315916336, 10.0, 10.0
-22.01527493305541, -6.578939908232946, 10.0, 10.0
-21.772873774682058, -6.065632500549555, 10.0, 10.0
-21.43307024925248, -5.610905790899671, 10.0, 10.0
-21.00531020457318, -5.237724654533764, 10.0, 10.0
-20.50679335467674, -4.966203445909634, 10.0, 10.0
-19.96102144223412, -4.81007581878327, 10.0, 10.0
-19.394484329363856, -4.774319475234063, 10.0, 10.0
-18.83257790957152, -4.854966804759243, 10.0, 10.0
-18.296282046839035, -5.041057008637376, 10.0, 10.0
-17.800577745810546, -5.317679607687495, 10.0, 10.0
-17.314819080195747, -5.611416454445799, 10.0, 10.0
-16.83372275849377, -5.912728826591735, 10.0, 10.0
-16.35485805722711, -6.217575368714444, 10.0, 10.0
-15.877098097152583, -6.524150378969637, 10.0, 10.0
-15.399905910742042, -6.831608398204958, 10.0, 10.0
-14.923016873030775, -7.139536412640485, 10.0, 10.0
-14.44629590303179, -7.447724558302531, 10.0, 10.0
-13.96967159406715, -7.756062172724393, 10.0, 10.0
-13.493047285102513, -8.064399787146248, 10.0, 10.0
-13.01642297613787, -8.372737401568111, 10.0, 10.0
-12.539798667173233, -8.681075015989974, 10.0, 10.0
-12.063174358208597, -8.98941263041183, 10.0, 10.0
-11.586550049243954, -9.297750244833692, 10.0, 10.0
-11.109925740279317, -9.606087859255553, 10.0, 10.0
-10.633301431314681, -9.914425473677415, 10.0, 10.0
-10.15667712235004, -10.22276308809927, 10.0, 10.0
-9.680052813385396, -10.531100702521133, 10.0, 10.0
-9.203428504420765, -10.839438316942989, 10.0, 10.0
-8.726804195456124, -11.147775931364851, 10.0, 10.0
-8.25017988649148, -11.456113545786714, 10.0, 10.0
-7.7735555775268494, -11.764451160208575, 10.0, 10.0
-7.296931268562208, -12.072788774630437, 10.0, 10.0
-6.820306959597577, -12.381126389052293, 10.0, 10.0
-6.3436826506329345, -12.68946400347415, 10.0, 10.0
-5.867058341668292, -12.99780161789601, 10.0, 10.0
-5.390434032703661, -13.306139232317873, 10.0, 10.0
-4.913809723739019, -13.614476846739734, 10.0, 10.0
-4.437185414774388, -13.922814461161597, 10.0, 10.0
-3.9095114889913365, -14.132106229781591, 10.0, 10.0
-3.3455084231757724, -14.196475151739548, 10.0, 10.0
-2.7887530745193203, -14.085721830769849, 10.0, 10.0
-2.2923225228569666, -13.810404697740337, 10.0, 10.0
-1.9035429125835095, -13.396770522412664, 10.0, 10.0
-1.6594777159448881, -12.884252233809088, 10.0, 10.0
-1.5833943662188972, -12.321709666301656, 10.0, 10.0
-1.6825461067507037, -11.762771611851162, 10.0, 10.0
-1.9152627632798045, -11.24500161065633, 10.0, 10.0
-2.2267544150609297, -10.770432577496713, 10.0, 10.0
-2.583882027549953, -10.329181305814387, 10.0, 10.0
-2.9682078380830377, -9.911405663008981, 10.0, 10.0
-3.3694231849787233, -9.509822468914962, 10.0, 10.0
-3.781572894035264, -9.119469508521433, 10.0, 10.0
-4.201083227076265, -8.737037950154178, 10.0, 10.0
-4.625730249938579, -8.360318263467168, 10.0, 10.0
-5.054083923761607, -7.987818670869143, 10.0, 10.0
-5.485197590094856, -7.618516866021003, 10.0, 10.0
-5.918428346092196, -7.251700933404442, 10.0, 10.0
-6.353329758252471, -6.886867302739205, 10.0, 10.0
-6.789585923320454, -6.523654727511479, 10.0, 10.0
-7.226969902824317, -6.161801068089955, 10.0, 10.0
-7.6653169371952465, -5.801114647744527, 10.0, 10.0
-8.104506860746426, -5.441455048380778, 10.0, 10.0
-8.544452391641414, -5.08272012366769, 10.0, 10.0
-8.985091271423745, -4.724837190311598, 10.0, 10.0
-9.426380999958031, -4.367757098660559, 10.0, 10.0
-9.737705656626828, -3.893078497380242, 10.0, 10.0
-9.889385771450215, -3.346053855219992, 10.0, 10.0
-9.866961245242273, -2.77883259593246, 10.0, 10.0
-9.672569872225678, -2.245489544547979, 10.0, 10.0
-9.324743537993868, -1.796869819638073, 10.0, 10.0
-8.856641521851975, -1.4757416227333466, 10.0, 10.0
-8.312889327877565, -1.3127190233447779, 10.0, 10.0
-7.7453244079777965, -1.323343432153979, 10.0, 10.0
-7.208054349332099, -1.5066019938809292, 10.0, 10.0
-6.640489429432319, -1.5172264026901248, 10.0, 10.0
-6.0831493028305665, -1.4094544228302368, 10.0, 10.0
-5.5294608483089975, -1.2842669166928546, 10.0, 10.0
-4.9764094474719744, -1.1562944024736055, 10.0, 10.0
-4.423475059332816, -1.0278172497320897, 10.0, 10.0
-3.870540671193669, -0.8993400969905736, 10.0, 10.0
-3.317606283054522, -0.7708629442490577, 10.0, 10.0
-2.7646718949153755, -0.6423857915075417, 10.0, 10.0
-2.211737506776217, -0.5139086387660257, 10.0, 10.0
-1.65880311863707, -0.3854314860245097, 10.0, 10.0
-1.1058687304979118, -0.2569543332829937, 10.0, 10.0
