# x_m, y_m, w_tr_right_m, w_tr_left_m
-16.095848894250242, 15.196603334820447, 10.0, 10.0
-16.6086963844627, 15.439976028741052, 10.0, 10.0
-17.12154387467515, 15.683348722661657, 10.0, 10.0
-17.6343913648876, 15.926721416582275, 10.0, 10.0
-18.147238855100046, 16.17009411050288, 10.0, 10.0
-18.660086345312493, 16.413466804423486, 10.0, 10.0
-19.17293383552494, 16.6568394983441, 10.0, 10.0
-19.68578132573739, 16.900212192264707, 10.0, 10.0
-20.19862881594984, 17.143584886185312, 10.0, 10.0
-20.711476306162286, 17.386957580105918, 10.0, 10.0
-21.224323796374748, 17.630330274026523, 10.0, 10.0
-21.765762993933983, 17.800877662484385, 10.0, 10.0
-22.322726985951874, 17.910576923917013, 10.0, 10.0
-22.887271890736294, 17.970006435486066, 10.0, 10.0
-23.454658071341203, 17.98777546534031, 10.0, 10.0
-24.02206329060364, 17.970625144144293, 10.0, 10.0
-24.58778776969565, 17.92373559179567, 10.0, 10.0
-25.15077904548348, 17.85104694240535, 10.0, 10.0
-25.710349909057165, 17.755531158354877, 10.0, 10.0
-26.266009126333394, 17.63940342428867, 10.0, 10.0
-26.817356866542937, 17.504279459984712, 10.0, 10.0
-27.36401649782678, 17.35128905542287, 10.0, 10.0
-27.907839328718396, 17.18850224709857, 10.0, 10.0
-28.449597236336345, 17.01896999088518, 10.0, 10.0
-28.98983285830212, 16.84464761962252, 10.0, 10.0
-29.528925129958214, 16.666820909019037, 10.0, 10.0
-30.06713988937004, 16.486355707069603, 10.0, 10.0
-30.604665420071946, 16.303847843658144, 10.0, 10.0
-31.14163658064196, 16.11971531236756, 10.0, 10.0
-31.678151019559063, 15.934256224704411, 10.0, 10.0
-32.21428007654528, 15.747685994982573, 10.0, 10.0
-32.750076149334895, 15.56016163724043, 10.0, 10.0
-33.285577703073294, 15.371797887258793, 10.0, 10.0
-33.820812691676544, 15.182678022257091, 10.0, 10.0
-34.35580089193035, 14.992861158010072, 10.0, 10.0
-34.89055547551902, 14.802387139586854, 10.0, 10.0
-35.42508402854994, 14.611279729060568, 10.0, 10.0
-35.959389150393505, 14.41954852884757, 10.0, 10.0
-36.52187754681943, 14.343065718690179, 10.0, 10.0
-37.088725215514756, 14.373504786646658, 10.0, 10.0
-37.64261978276743, 14.497777167855629, 10.0, 10.0
-38.172472836750025, 14.70148911534205, 10.0, 10.0
-38.672019034047885, 14.971111839029476, 10.0, 10.0
-39.13824324783395, 15.294960258576266, 10.0, 10.0
-39.570089626468636, 15.66340499204859, 10.0, 10.0
-40.011906403707464, 16.019832757119815, 10.0, 10.0
-40.460006624796726, 16.368328106045936, 10.0, 10.0
-40.9122288748915, 16.711457604752496, 10.0, 10.0
-41.367255674199605, 17.050859178518436, 10.0, 10.0
-41.82425606491804, 17.387598631577596, 10.0, 10.0
-42.28268992760994, 17.72238395070131, 10.0, 10.0
-42.742196682589594, 18.055695154370568, 10.0, 10.0
-43.20252984062589, 18.387864087258205, 10.0, 10.0
-43.66351736977946, 18.719124278540342, 10.0, 10.0
-44.12503706340444, 19.049642642265685, 10.0, 10.0
-44.58700087431225, 19.379539980501267, 10.0, 10.0
-45.04934474804034, 19.708904457622722, 10.0, 10.0
-45.51202191172367, 20.037800578866694, 10.0, 10.0
-45.97499838677538, 20.36627523528949, 10.0, 10.0
-46.438249968596494, 20.694361791404816, 10.0, 10.0
-46.90176020155545, 21.02208283178173, 10.0, 10.0
-47.36551905299945, 21.34945195688475, 10.0, 10.0
-47.82952210146812, 21.67647487255759, 10.0, 10.0
-48.37116894579506, 21.846361636003277, 10.0, 10.0
-48.9388228430768, 21.842916456147574, 10.0, 10.0
-49.47836772366557, 21.66646777184013, 10.0, 10.0
-49.93836723087317, 21.333836940839518, 10.0, 10.0
-50.29830684540573, 20.894876475360533, 10.0, 10.0
-50.56571410095299, 20.39414084047514, 10.0, 10.0
-50.758200814297844, 19.860107431830073, 10.0, 10.0
-50.89321651398114, 19.30873316946157, 10.0, 10.0
-50.98474323977365, 18.748496010011134, 10.0, 10.0
-51.04314989423103, 18.18384436600531, 10.0, 10.0
-51.07592366153444, 17.617126890943776, 10.0, 10.0
-51.088444213652, 17.04960063416084, 10.0, 10.0
-51.08459345148063, 16.481949343319283, 10.0, 10.0
-51.06719318872159, 15.914551733860714, 10.0, 10.0
-51.03830892681705, 15.347622712044387, 10.0, 10.0
-50.99945844384204, 14.78128936821234, 10.0, 10.0
-50.951754785088504, 14.21563295544492, 10.0, 10.0
-50.896004294373625, 13.650712873355037, 10.0, 10.0
-50.83277356185114, 13.086581070645735, 10.0, 10.0
-50.762434451403465, 12.523291424100712, 10.0, 10.0
-50.685193167498625, 11.960906679976091, 10.0, 10.0
-50.783194023054214, 11.401765688209474, 10.0, 10.0
-51.04709431620528, 10.899172958817013, 10.0, 10.0
-51.428311069378566, 10.478558404309679, 10.0, 10.0
-51.873961927170164, 10.126936264345483, 10.0, 10.0
-52.35460926361355, 9.824908195561699, 10.0, 10.0
-52.85501988547733, 9.556893222305957, 10.0, 10.0
-53.367203871866835, 9.312127251530724, 10.0, 10.0
-53.886784762915056, 9.083482299649171, 10.0, 10.0
-54.41124423867643, 8.866261042292804, 10.0, 10.0
-54.9390641748162, 8.657337775573177, 10.0, 10.0
-55.46929086136668, 8.454600316693263, 10.0, 10.0
-56.00130339033176, 8.25659656575013, 10.0, 10.0
-56.53468498708237, 8.062310980563899, 10.0, 10.0
-57.0691485862507, 7.871021991002483, 10.0, 10.0
-57.6044922172849, 7.6822098804944465, 10.0, 10.0
-58.14057141449737, 7.495496435131196, 10.0, 10.0
-58.677281695190565, 7.310604869716196, 10.0, 10.0
-59.214547185128076, 7.12733291418129, 10.0, 10.0
-59.752313112070425, 6.945534607854694, 10.0, 10.0
-60.29054080702508, 6.7651079891223675, 10.0, 10.0
-60.82920438436216, 6.585986893732088, 10.0, 10.0
-61.3682885893899, 6.4081357305281585, 10.0, 10.0
-61.90778749822056, 6.231546535689109, 10.0, 10.0
-62.40266374446719, 5.953445264091471, 10.0, 10.0
-62.82141148126075, 5.57017884331649, 10.0, 10.0
-63.1265548048543, 5.091503203211767, 10.0, 10.0
-63.28302539623933, 4.545829518309335, 10.0, 10.0
-63.271103428779696, 3.9782903715932036, 10.0, 10.0
-63.09597264405927, 3.4383162753565446, 10.0, 10.0
-62.7850424931903, 2.9633791662105184, 10.0, 10.0
-62.374948281103165, 2.5708673147002687, 10.0, 10.0
-61.89912728875227, 2.261291476493233, 10.0, 10.0
-61.38245798190716, 2.026141218726889, 10.0, 10.0
-60.84146695026066, 1.8541775015030681, 10.0, 10.0
-60.286520182102734, 1.7346915154023124, 10.0, 10.0
-59.72397003790907, 1.6586642069463324, 10.0, 10.0
-59.175285389777855, 1.5131033149852386, 10.0, 10.0
-58.639815121471045, 1.3246506468618806, 10.0, 10.0
-58.11465139936118, 1.109137581496691, 10.0, 10.0
-57.597070621268884, 0.8760003804481471, 10.0, 10.0
-57.085001281552906, 0.630994650543272, 10.0, 10.0
-56.57696566109505, 0.3777307077693536, 10.0, 10.0
-56.07192943794578, 0.11853728642053625, 10.0, 10.0
-55.56916916918828, -0.1450436850517292, 10.0, 10.0
-55.068175145279135, -0.41196652853034266, 10.0, 10.0
-54.568584425786014, -0.6815067469760095, 10.0, 10.0
-54.07013565663706, -0.9531529155432736, 10.0, 10.0
-53.572638721752234, -1.226538387255988, 10.0, 10.0
-53.07595429590033, -1.5013972555494093, 10.0, 10.0
-52.579979985850734, -1.7775354458350252, 10.0, 10.0
-52.08464088324183, -2.0548114631715237, 10.0, 10.0
-51.58988311018794, -2.3331234506354748, 10.0, 10.0
-51.0956694349455, -2.6124004807807126, 10.0, 10.0
-50.60197636005739, -2.8925967765644263, 10.0, 10.0
-50.1087923012083, -3.173688043701111, 10.0, 10.0
-49.616116622509324, -3.4556694118478166, 10.0, 10.0
-49.11169423312222, -3.716055412716509, 10.0, 10.0
-48.59784461301564, -3.9573050433477537, 10.0, 10.0
-48.07623820908202, -4.1812907030200055, 10.0, 10.0
-47.548097540440715, -4.389401852386152, 10.0, 10.0
-47.01433061052739, -4.582626283797623, 10.0, 10.0
-46.4756211714527, -4.761609402038466, 10.0, 10.0
-45.93249141054013, -4.9266938627682295, 10.0, 10.0
-45.385347140579086, -5.077941884944341, 10.0, 10.0
-44.84021844759793, -5.236300732035483, 10.0, 10.0
-44.29653696890629, -5.399559012349397, 10.0, 10.0
-43.75391290551693, -5.566298156506384, 10.0, 10.0
-43.21207814056148, -5.73558461151402, 10.0, 10.0
-42.67084643471659, -5.906789333854295, 10.0, 10.0
-42.13008677701001, -6.079479255275436, 10.0, 10.0
-41.58970578334828, -6.253350466384564, 10.0, 10.0
-41.0496360718322, -6.428186169449799, 10.0, 10.0
-40.50982853788781, -6.603829679606787, 10.0, 10.0
-39.970247176355365, -6.780166773407757, 10.0, 10.0
-39.43086558083803, -6.957113971126631, 10.0, 10.0
-38.8916645624602, -7.134610670092258, 10.0, 10.0
-38.352630529468264, -7.312613837591693, 10.0, 10.0
-37.813754396815675, -7.491094452843789, 10.0, 10.0
-37.2750308777422, -7.670035187056209, 10.0, 10.0
-36.736458064412545, -7.8494290027399245, 10.0, 10.0
-36.1840778370882, -7.980268220195888, 10.0, 10.0
-35.623637462841366, -8.070542265621162, 10.0, 10.0
-35.05874779377773, -8.126600076393215, 10.0, 10.0
-34.49171491583359, -8.153368186034664, 10.0, 10.0
-33.92405193962863, -8.154617909807854, 10.0, 10.0
-33.356791609048464, -8.133204509483216, 10.0, 10.0
-32.79067912471752, -8.0912584554611, 10.0, 10.0
-32.22629403147226, -8.030329949112128, 10.0, 10.0
-31.66413062246055, -7.9514939298587315, 10.0, 10.0
-31.10465476185691, -7.855423238359191, 10.0, 10.0
-30.548348407039327, -7.742436265866974, 10.0, 10.0
-30.005315938628627, -7.577032050034467, 10.0, 10.0
-29.47681035393568, -7.369849369021438, 10.0, 10.0
-28.96284206726208, -7.128852653987423, 10.0, 10.0
-28.462903499368466, -6.859958167811397, 10.0, 10.0
-27.97633909115731, -6.567557940339686, 10.0, 10.0
-27.50252639182587, -6.254917024406343, 10.0, 10.0
-27.04096118687697, -5.924462219714593, 10.0, 10.0
-26.59129636995515, -5.577988023292921, 10.0, 10.0
-26.153360663173192, -5.216802291170547, 10.0, 10.0
-25.727170991995855, -4.84182871804153, 10.0, 10.0
-25.31294615960735, -4.453678483472368, 10.0, 10.0
-24.821002471007457, -4.170422020862754, 10.0, 10.0
-24.285217864780293, -3.9828649039799533, 10.0, 10.0
-23.72782377552143, -3.8753723664591293, 10.0, 10.0
-23.16179500578164, -3.832311384233475, 10.0, 10.0
-22.594190443942523, -3.8405501792190138, 10.0, 10.0
-22.028670490977415, -3.889845200891847, 10.0, 10.0
-21.467049188842033, -3.9724547000498607, 10.0, 10.0
-20.910172628054966, -4.0825969372223145, 10.0, 10.0
-20.3583981460431, -4.215967613774223, 10.0, 10.0
-19.811852394750943, -4.369364348119797, 10.0, 10.0
-19.270570487242118, -4.540410286297209, 10.0, 10.0
-18.718915998144475, -4.674276417270642, 10.0, 10.0
-18.16391968487726, -4.793532061259424, 10.0, 10.0
-17.607672179467706, -4.906808400752863, 10.0, 10.0
-17.050908462107817, -5.017519644061707, 10.0, 10.0
-16.493916674759248, -5.127077688903808, 10.0, 10.0
-15.936818459783751, -5.2360932622614484, 10.0, 10.0
-15.379668154361775, -5.344842301482868, 10.0, 10.0
-14.8225178489398, -5.453591340704287, 10.0, 10.0
-14.265367543517824, -5.562340379925707, 10.0, 10.0
-13.708217238095848, -5.671089419147126, 10.0, 10.0
-13.15106693267387, -5.779838458368539, 10.0, 10.0
-12.593916627251895, -5.888587497589964, 10.0, 10.0
-12.03676632182992, -5.997336536811378, 10.0, 10.0
-11.479616016407943, -6.106085576032797, 10.0, 10.0
-10.922465710985968, -6.214834615254216, 10.0, 10.0
-10.36531540556398, -6.323583654475636, 10.0, 10.0
-9.808165100142014, -6.432332693697055, 10.0, 10.0
-9.251014794720026, -6.5410817329184745, 10.0, 10.0
-8.693864489298063, -6.649830772139893, 10.0, 10.0
-8.136714183876075, -6.758579811361307, 10.0, 10.0
-7.57956387845411, -6.867328850582732, 10.0, 10.0
-7.022413573032122, -6.976077889804145, 10.0, 10.0
-6.465263267610158, -7.084826929025571, 10.0, 10.0
-5.90811296218817, -7.193575968246984, 10.0, 10.0
-5.350962656766206, -7.302325007468409, 10.0, 10.0
-4.793812351344218, -7.411074046689823, 10.0, 10.0
-4.2366620459222535, -7.519823085911241, 10.0, 10.0
-3.6795117405002657, -7.628572125132661, 10.0, 10.0
-3.122361435078301, -7.73732116435408, 10.0, 10.0
-2.565211129656314, -7.8460702035755, 10.0, 10.0
-2.0080608242343487, -7.954819242796919, 10.0, 10.0
-1.4442930512894918, -7.8884210910742185, 10.0, 10.0
-0.9276534051213048, -7.653205674125008, 10.0, 10.0
-0.5073946209064616, -7.271596750416927, 10.0, 10.0
-0.22358117058033714, -6.779974190135801, 10.0, 10.0
-0.06479574797242549, -6.234969597558262, 10.0, 10.0
0.0196408837901231, -5.673620088268393, 10.0, 10.0
0.06230653391201031, -5.107561382246605, 10.0, 10.0
0.0812854000785137, -4.540214381723632, 10.0, 10.0
0.0864478472378437, -3.972573504493397, 10.0, 10.0
0.0832818003403645, -3.4049179817417667, 10.0, 10.0
0.07492450058625764, -2.8373151523758398, 10.0, 10.0
0.06322322150147101, -2.2697714127124016, 10.0, 10.0
0.0492978278966234, -1.7022778887173389, 10.0, 10.0
0.03384646888559928, -1.1348238625019123, 10.0, 10.0
